"boro_ct201","noise_rate","housing_rate","street_rate"
"3052000",147.824030274361,309.366130558184,342.715231788079
"3052300",713.658804168952,411.044066556957,187.968550009142
"3052500",334.095455844527,217.776507573592,236.924835667334
"3052600",212.990589855405,229.974753270599,390.176727105807
"3052700",768.441695580027,317.544124302308,239.704329461457
"3052800",141.914191419142,210.12101210121,836.083608360836
"3052900",101.784367931641,71.877356119628,248.303593867806
"3053000",155.266955266955,362.770562770563,417.893217893218
"3053100",30.5962715241212,47.104027323182,133.912053507898
"3053200",102.753005040713,185.343156262117,365.257851880574
"3053300",17.9713676515382,51.6296070667073,194.33445019799
"3053400",146.246862879306,204.426192105864,308.692676249144
"3053500",42.7782888684453,68.5372585096596,259.659613615455
"3053700",9.79020979020979,35.5244755244755,203.356643356643
"3053800",237.200983679857,325.508607198748,359.490274983233
"3053900",23.22206095791,258.708272859216,132.438316400581
"3054200",84.7191011235955,190.112359550562,399.550561797753
"3054300",0,0,0
"3054400",79.5654726952437,193.188490898415,610.393423370523
"3054500",128.371628371628,28.4715284715285,79.6703296703297
"3054600",110.446387482743,471.698113207547,383.801196502531
"3054700",159.961868446139,185.891325071497,252.049571020019
"3054800",54.8014077425842,201.106083459025,637.506284565108
"3054900",614.029468289558,238.949391415759,404.548366431775
"3055000",102.506336243312,397.916079977471,503.238524359335
"3055100",595.388296715249,368.936262780074,353.056341092017
"3055200",132.933104631218,283.304745568897,398.227558604917
"3055300",1066.64098613251,402.927580893683,671.032357473035
"3055400",150.853889943074,408.681214421252,348.19734345351
"3055500",1826.95252679939,530.372639101582,1017.35579377233
"3055600",67.6185344827586,148.168103448276,390.625
"3055700",1077.3413897281,1351.05740181269,791.540785498489
"3055800",393.305439330544,283.26359832636,569.037656903766
"3056000",76.7248783280847,210.134554823934,479.53048955053
"3056100",359.635811836115,264.9468892261,572.98937784522
"3056200",23.5792019347038,45.3446191051995,955.259975816203
"3056300",569.266055045872,291.284403669725,486.238532110092
"3056400",63.6474908200734,56.7115463076295,430.028559771522
"3056500",511.213517665131,341.321044546851,591.705069124424
"3056600",78.9582472095907,279.04092600248,358.412567176519
"3056800",16.7427701674277,51.7503805175038,582.191780821918
"3056900",585.889570552147,181.59509202454,539.877300613497
"3057000",66.7848699763593,70.6264775413712,284.869976359338
"3057100",247.727272727273,136.363636363636,297.954545454545
"3057200",316.920815726621,13.4117214771266,60.2608855410619
"3057300",203.98773006135,156.058282208589,396.472392638037
"3057400",57.5837410613474,70.7564922845314,408.355287918705
"3057500",296.069663450224,298.893857378207,384.796422687691
"3057600",47.978067169294,66.826593557231,447.224126113777
"3057800",127.2040302267,352.329974811083,497.166246851385
"3057900",674.127126230976,489.704565801253,1315.12981199642
"3058000",111.738484398217,272.511144130758,347.102526002972
"3058200",107.853050219077,162.453656892484,397.37108190091
"3058400",128.453038674033,174.309392265193,450.552486187845
"3058600",77.4116712981342,102.024612941644,445.017864231838
"3058800",108.474576271186,162.403697996918,310.015408320493
"3058900",230.567226890756,130.77731092437,454.306722689076
"3059000",137.967351237493,111.111111111111,644.023170089521
"3059100",183.418367346939,228.316326530612,300.510204081633
"3059200",113.43669250646,314.987080103359,400.516795865633
"3059300",205.116696588869,172.351885098743,314.183123877917
"3059401",98.0597797587834,99.3707393812271,539.459884635553
"3059402",97.1215117556581,144.363876071193,640.738299274885
"3059600",109.713790112749,64.1803989592368,532.090199479618
"3059800",76.7435074409104,42.0192588269624,297.052815873942
"3060000",84.7206197461678,143.398714356354,736.113400362617
"3060600",176.908023483366,248.53228962818,412.52446183953
"3060800",247.901510912143,946.278679350867,468.662562954673
"3061002",122.448979591837,96.0514640638864,98.7133984028394
"3061003",108.870967741935,177.41935483871,245.967741935484
"3061004",172.948658290678,446.254071661238,288.040949278734
"3061200",105.018587360595,261.152416356877,629.182156133829
"3061600",111.714975845411,249.3961352657,490.942028985507
"3062000",185.945945945946,138.378378378378,505.405405405405
"3062200",174.661746617466,341.020910209102,554.735547355473
"3062600",87.8766140602582,83.5724533715925,482.783357245337
"3062800",102.946804439342,135.093761959434,511.098354381936
"3063200",93.2964754664824,98.8251554941258,318.590186592951
"3063600",77.6699029126214,73.6245954692557,731.391585760518
"3063800",28.8713910761155,57.742782152231,453.412073490814
"3064000",66.2914321450907,46.2789243277048,539.086929330832
"3064200",123.907863383638,362.589356632248,450.754567116759
"3064400",60.126582278481,111.946202531646,542.721518987342
"3064600",42.0283234353586,91.3659205116492,601.187756966651
"3064800",85.3470437017995,74.0359897172237,792.287917737789
"3065000",120.230381569474,149.748020158387,1021.59827213823
"3065200",387.987012987013,105.519480519481,697.24025974026
"3065400",64.7168637212197,43.5594275046671,484.754200373367
"3065600",146.955503512881,69.0866510538642,499.414519906323
"3065800",69.8070374574347,58.4562996594779,491.486946651532
"3066000",58.0936266215454,43.4292160180485,489.001692047377
"3066200",114.103472714387,155.209071580439,609.496810772502
"3066600",0,0,0
"3067000",97.3880597014925,91.7910447761194,721.641791044776
"3067200",142.053445850914,132.911392405063,763.009845288326
"3067400",134.419551934827,112.525458248473,867.107942973523
"3067600",92.3355461677731,59.7465298732649,767.652383826192
"3067800",89.4736842105263,83.4586466165414,693.233082706767
"3068000",222.222222222222,78.4964068546158,844.112769485904
"3068200",187.5,106.907894736842,654.605263157895
"3068600",91.9765166340509,71.7547292889759,690.802348336595
"3068800",62.5774473358116,57.6208178438662,526.022304832714
"3069000",152.428810720268,98.8274706867672,833.612506979341
"3069200",79.4314381270903,97.4080267558528,915.133779264214
"3069601",160.31746031746,135.714285714286,612.962962962963
"3069602",91.0758965804837,86.5721434528774,514.595496246872
"3069800",208.300704776821,137.039937353171,1003.13234142522
"3070000",71.6382853787434,270.698766881973,567.821491485614
"3070201",60.702875399361,62.9849383842994,554.237030275369
"3070202",0,0,0
"3070203",0,0,0
"3070600",195.185185185185,104.074074074074,548.148148148148
"3072000",63.682510383018,125.519150899862,615.597600369174
"3072200",80.225988700565,154.048964218456,814.689265536723
"3072400",91.1680911680912,92.8774928774929,696.866096866097
"3072600",75.011944577162,82.6564739608218,666.029622551362
"3072800",130.284998434075,174.757281553398,428.124021296586
"3073000",114.199090449722,78.322385042951,553.815058110157
"3073200",132.63358778626,110.209923664122,474.713740458015
"3073400",68.8194812069878,57.1731074642668,418.210693488618
"3073600",189.133016627078,309.976247030879,325.118764845606
"3073800",179.53488372093,154.728682170543,923.100775193798
"3074000",153.497592749929,404.984423676012,509.204191447182
"3074200",179.526123936817,321.992709599028,514.884568651276
"3074400",40.1284109149278,57.3836276083467,582.664526484751
"3074600",123.315027458812,132.800798801797,823.764353469795
"3074800",73.558648111332,181.908548707753,504.970178926441
"3075000",163.750412677451,217.893694288544,372.730274017828
"3075200",21.2389380530973,46.0176991150442,548.672566371681
"3075400",22.8494623655914,45.6989247311828,467.741935483871
"3075600",42.1475163070748,116.407425990968,497.742097340692
"3075800",210.903083700441,175.660792951542,623.348017621145
"3076000",81.7723342939481,295.749279538905,270.533141210375
"3076200",195.277449822904,395.04132231405,229.515938606848
"3076400",232.864926871236,504.158302265558,391.740751362202
"3076600",279.475982532751,378.942261038331,476.467734109656
"3076800",125.91722923393,222.483122982096,746.991488112709
"3077000",214.915503306392,371.050698016165,682.95371050698
"3077200",167.943429581615,268.709487330583,524.749558043606
"3077400",149.94793474488,287.053106560222,280.458174245054
"3077600",68.3131897004729,160.535995796111,243.300052548607
"3078000",92.2562141491396,115.678776290631,409.655831739962
"3078200",339.544513457557,558.229813664596,244.824016563147
"3078400",138.415672913118,177.17206132879,458.262350936968
"3078600",193.609022556391,444.313909774436,319.078947368421
"3078800",206.604324956166,514.026884862653,390.41496201052
"3079000",350.019630938359,745.190420102081,297.60502552022
"3079200",369.853613906679,445.562671546203,486.276303751144
"3079400",233.369098712446,1775.21459227468,613.733905579399
"3079601",447.088148651711,582.823476093361,231.135282121006
"3079602",544.038221852929,779.601163273785,222.060656418779
"3079801",331.906486664472,725.386894962134,332.23575897267
"3079802",854.52210603559,487.616951018162,151.898734177215
"3080000",511.327788930313,504.445081732148,431.889876684829
"3080200",552.741635687732,855.947955390335,352.46282527881
"3080400",342.461538461538,337.538461538462,370.153846153846
"3080600",236.857649143532,415.534554046072,364.737152982871
"3080800",177.944862155388,389.306599832916,269.005847953216
"3081000",269.130434782609,395.217391304348,449.130434782609
"3081400",181.024667931689,266.034155597723,451.992409867173
"3081600",165.532067359369,384.091723396632,419.562880687925
"3081800",386.508459679191,646.23159745111,259.503405844869
"3082000",413.558038250331,740.768793789055,262.260935428896
"3082200",585.851648351648,727.884615384615,197.252747252747
"3082400",180.972515856237,460.887949260042,477.801268498943
"3082600",283.330310175948,462.36169054961,377.652820605841
"3082800",301.258521237546,795.752490823283,404.562139486104
"3083000",184.092046023012,422.544605636151,272.803068200767
"3083200",75.1419833988641,205.329838357361,490.170380078637
"3083400",92.2986478542034,73.4861845972957,450.911228689006
"3083600",123.379989631934,160.186625194401,569.206842923795
"3083800",76.7473732297853,141.160347190498,422.110552763819
"3084000",134.742951907131,307.213930348259,613.18407960199
"3084600",190.524707080998,224.146714212939,734.080489047376
"3084800",86.8571428571429,211.428571428571,425.142857142857
"3085000",79.330422125182,178.311499272198,671.761280931587
"3085200",0,0,0
"3085400",145.711500974659,181.7738791423,527.777777777778
"3085600",208.148558758315,325.388026607539,333.70288248337
"3085800",430.156121610518,214.461791290058,343.467543138866
"3086000",147.402218330414,430.823117338003,359.019264448336
"3086200",104.138851802403,589.118825100134,325.43391188251
"3086400",142.985208426714,200.806813088301,587.628865979381
"3086600",224.833280406478,441.092410288981,437.916798983804
"3086800",259.505703422053,259.822560202788,438.212927756654
"3087000",96.1298377028714,419.787765293383,298.064918851436
"3087200",93.4449093444909,205.020920502092,313.807531380753
"3087401",309.357097390197,323.99745385105,409.929980903883
"3087600",234.787600459242,487.944890929966,501.722158438576
"3087800",130.405854956753,468.729208250166,272.455089820359
"3088000",213.41250436605,352.078239608802,383.164512748865
"3088200",128.93175074184,331.305637982196,204.59940652819
"3088400",180.099312452254,471.734148204736,233.002291825821
"3088600",198.780212333409,649.423989157443,323.017845041789
"3088800",109.609992352791,488.656640326281,360.948253887331
"3089000",147.649944611489,496.122804241177,218.863744263333
"3089200",307.860860038346,1336.34620651876,168.173103259381
"3089400",146.064139941691,420.116618075802,255.102040816327
"3089600",302.876480541455,590.806542583192,298.082346305697
"3089800",110.579224509335,252.752513164193,363.331737673528
"3090000",167.211328976035,287.944807552651,198.257080610022
"3090200",126.050420168067,190.089829035062,311.503911909591
"3090600",176.380702903296,124.863566906789,130.320890635232
"3090800",207.268170426065,352.882205513784,237.092731829574
"3091000",181.283422459893,56.6844919786096,55.9714795008913
"3091200",137.070736718521,8.80540064572938,27.2967420017611
"3091600",138.728323699422,301.271676300578,263.815028901734
"3091800",68.1169757489301,128.744650499287,249.643366619116
"3092000",215.282181357007,296.766011414077,339.251743817375
"3092200",130.434782608696,167.967298402081,293.199554069119
"3092400",133.659638554217,394.954819277108,328.689759036145
"3092800",83.5843373493976,302.334337349398,578.313253012048
"3093000",54.1813898704358,137.416568511975,465.645857872006
"3093200",128.721541155867,114.711033274956,1152.3642732049
"3093400",72.8862973760933,139.108704706372,449.396084964598
"3093600",159.70515970516,174.447174447174,395.577395577396
"3093800",77.0850884582982,365.206402695872,331.50800336984
"3094401",94.6283572767021,175.515302935665,551.217988757027
"3094402",279.62577962578,12.8205128205128,51.2820512820513
"3094600",99.4535519125683,654.644808743169,840.983606557377
"3095000",177.907777013076,99.1052993805919,453.544390915348
"3095400",81.3978728022574,129.802474495333,337.746906880834
"3095600",76.9421078673924,139.040079168728,393.617021276596
"3095800",99.2476851851852,132.523148148148,617.766203703704
"3096000",0,0,0
"3096200",153.174140943506,98.4274898078043,509.027373325568
"3096400",188.903007200339,237.18763235917,607.793307920373
"3096600",98.4288354898336,159.889094269871,505.545286506469
"3096800",227.056424201224,335.146159075459,741.672331747111
"3097000",105.938242280285,204.275534441805,550.118764845606
"3097400",164.096916299559,148.311306901615,549.92657856094
"3098200",185.830429732869,20.4413472706156,64.1114982578397
"3098400",58.1395348837209,86.4509605662285,355.409504550051
"3098600",121.942697414396,138.714185883997,335.429769392034
"3098800",80.5500982318271,272.429600523903,261.296660117878
"3099000",170.886075949367,135.724331926864,566.807313642757
"3099200",137.479541734861,133.660665575559,644.844517184943
"3099400",159.757330637007,160.262891809909,480.788675429727
"3099600",106.031396309557,106.857614982099,408.97824290829
"3099800",91.4376321353066,100.951374207188,524.048625792812
"3100400",51.8114530580444,85.7031554343592,325.282430853136
"3100600",67.8987545198875,122.539172358377,470.068300522298
"3100800",54.1431261770245,88.9830508474576,489.642184557439
"3101000",158.757549611734,151.855047454702,460.742018981881
"3101200",75.0517598343685,175.465838509317,511.904761904762
"3101400",132.407407407407,200.462962962963,306.944444444444
"3101600",83.3333333333333,68.9890710382514,396.857923497268
"3101800",93.4629929767693,59.967585089141,267.963263101026
"3102000",84.2872008324662,64.5161290322581,434.963579604579
"3102200",117.10843373494,96.8674698795181,453.012048192771
"3102400",59.8210080075365,61.7051342439944,367.875647668394
"3102600",112.594731143991,91.3027787802237,409.960303139661
"3102800",112.729575680811,88.0303989867004,542.748575047498
"3103400",245.27820316488,21.4395099540582,49.2598264420623
"3105801",29.0127020785219,120.236720554273,44.0242494226328
"3105804",52.1319638966698,104.419545596016,87.4572051042639
"3107000",0,0,0
"3107800",90.1532865679397,182.904650558587,348.142374642764
"3109800",281.168492436098,297.339593114241,1182.57694314032
"3110400",192.748967416246,323.08398347866,607.618173474071
"3110600",206.680584551148,17.6293203433078,43.1454418928323
"3111000",415.733830845771,6.52985074626866,31.4054726368159
"3111600",102.181400688863,246.268656716418,467.566016073479
"3111800",201.113658696364,369.800196528005,361.939076318375
"3112000",133.438985736926,276.069730586371,296.038034865293
"3112200",148.6205873628,469.296944526847,369.623257193711
"3112400",119.730679156909,526.346604215457,353.337236533958
"3112600",99.6563573883162,622.786148559344,213.587100185038
"3112800",209.052851909995,428.833071690215,341.705913134485
"3113000",143.921870984323,512.464662040607,294.525828835775
"3113200",103.252452245741,220.443985544657,580.795043882292
"3113400",155.743481324877,195.207892882311,151.162790697674
"3114201",338.403041825095,266.793409378961,1301.64765525982
"3114202",187.997107736804,288.141720896602,493.853940708604
"3114400",173.533083645443,410.320432792343,643.778610070745
"3114600",311.541027351568,317.545030020013,548.365577051368
"3115000",200.770712909441,266.666666666667,541.811175337187
"3115200",220.749838396897,322.559793148028,507.756948933419
"3115600",326.767091541136,214.831981460023,146.465816917729
"3115800",172.644988266845,366.074421723098,276.902447200805
"3116000",197.404640188753,316.555249705073,271.726307510814
"3116200",87.6216968011127,208.159480760315,426.518312471025
"3116400",106.470386853817,357.069496747689,387.196165696679
"3116600",156.862745098039,338.837289301686,406.604747162023
"3116800",205.153135634419,453.573164803111,682.547399124939
"3117000",382.446808510638,346.276595744681,456.382978723404
"3117201",326.207150755621,158.496129745669,477.699963140435
"3117202",149.731251599693,326.593294087535,326.3373432301
"3117400",404.481404481404,182.259182259182,457.842457842458
"3117601",421.818181818182,238.909090909091,532.727272727273
"3117602",485.360700271657,209.175973437972,527.316631451856
"3117800",168.316831683168,214.909726266744,478.741991846243
"3118000",0,0,0
"3118201",167.221852098601,141.905396402398,552.964690206529
"3118202",294.842685695751,207.590009730782,347.064547518651
"3118400",217.158671586716,118.081180811808,329.520295202952
"3118600",87.9083866621758,182.553048164365,531.828898619064
"3118800",346.162115674049,278.434745216083,269.40442915502
"3119000",213.916314057358,300.893276915844,564.174894217207
"3119200",307.666777298374,406.239628277464,673.083305675407
"3119400",175.012774655084,474.450689831375,435.104752171691
"3119600",132.333888580418,316.675920784749,464.001480658893
"3119800",128.137769994162,401.342673671921,669.293636894337
"3120000",128.957169459963,358.007448789572,480.912476722533
"3120200",197.894736842105,101.052631578947,262.105263157895
"3120800",103.490713806221,418.102483777131,283.508614902663
"3121000",196.282527881041,7.18711276332094,20.0743494423792
"3121400",117.903930131004,9.65295334405884,24.3622155826247
"3122000",170.700636942675,294.085532302093,489.535941765241
"3123700",84.387483355526,96.7043941411451,393.142476697736
"3150200",116.929133858268,115.748031496063,603.937007874016
"3152200",180.584865842629,239.674404582454,785.951160687368
"4000100",349.363507779349,65.6698322893514,587.391392200445
"4000200",398.373983739837,95.440084835631,745.493107104984
"4000400",204.169499206889,101.291638341264,748.243825062316
"4000600",288.817377312953,123.089300080451,881.469562885492
"4000700",419.624217118998,387.473903966597,1049.68684759916
"4000800",238.095238095238,123.809523809524,721.130952380952
"4001000",164.191890348372,171.901770416905,529.126213592233
"4001200",200.464996125032,132.782226814777,557.99535003875
"4001400",249.796361661689,206.353516155308,1062.99212598425
"4001600",347.933592370187,81.9498410455669,539.385376192158
"4001800",293.074036165131,159.672466734903,595.359945411122
"4001900",1455.39033457249,887.546468401487,3985.13011152416
"4002000",164.162493043962,106.844741235392,628.825820812465
"4002200",230.621088107848,140.587385652383,701.011073663938
"4002400",199.067599067599,113.752913752914,779.020979020979
"4002500",404.30590410778,10.1703870030379,39.7569673755118
"4002600",310.462287104623,98.7834549878345,575.182481751825
"4002800",302.011210023079,124.958786679855,571.051763930102
"4003000",113.652609006433,100.786275911365,568.263045032166
"4003100",512.247838616715,341.49855907781,1240.63400576369
"4003200",321.808510638298,146.941489361702,832.446808510638
"4003300",444.219886822959,306.790622473727,1441.39046079224
"4003400",209.450249886415,132.666969559291,860.972285324852
"4003600",223.368740515933,136.570561456753,640.060698027314
"4003700",0,0,0
"4003800",247.48578924355,186.707477044163,599.47529514648
"4003900",103.015075376884,219.849246231156,808.417085427136
"4004001",221.180880974695,138.706654170572,858.481724461106
"4004002",148.031496062992,162.992125984252,793.700787401575
"4004200",147.815533980583,139.077669902913,525.728155339806
"4004300",503.487894952811,36.1099712761592,418.137053754616
"4004401",92.5714285714286,92.5714285714286,568.571428571429
"4004500",63.8655462184874,50.0840336134454,271.260504201681
"4004700",257.279116465863,76.5562248995984,178.714859437751
"4005000",0,0,0
"4005100",261.317794710892,245.629762438368,498.431196772748
"4005200",189.022173754998,152.308251544893,645.583424209378
"4005300",197.191011235955,142.696629213483,400.374531835206
"4005400",244.055544987636,127.829560585885,894.046033859616
"4005500",690.721649484536,298.031865042174,2039.36269915651
"4005700",408.93311733395,250.636426753066,318.907660263828
"4005800",161.802733653491,150.535648319173,884.743258219431
"4005900",237.227152794435,138.402494603022,438.474454305589
"4006100",338.412473423104,162.473423104181,277.817150956768
"4006201",92.8237129485179,109.009360374415,327.418096723869
"4006202",164.880857188549,110.826803134495,705.261474492244
"4006300",213.985543788872,197.512186922172,349.974785678265
"4006501",191.784548422198,219.260065288357,296.789989118607
"4006502",334.025434726187,164.547106151051,452.893848948871
"4006900",225.981348948167,186.944263717198,431.793537193667
"4007100",536.209941963159,189.250567751703,498.86449659349
"4007300",212.952020798866,146.773812337509,247.931930985583
"4007500",192.419825072886,373.906705539359,203.3527696793
"4007700",202.97699594046,180.649526387009,491.204330175913
"4007900",153.736043515603,168.622960206127,432.29315774406
"4008100",358.585858585859,141.414141414141,994.949494949495
"4008300",381.35593220339,284.067796610169,765.084745762712
"4008500",233.070866141732,259.055118110236,1772.44094488189
"4008600",153.681963713981,92.4937744574884,837.424404126645
"4008700",438.891313836752,81.8419903972065,108.467917939764
"4008800",182.552504038772,147.334410339257,1051.69628432956
"4009100",128.397711015737,138.769670958512,458.154506437768
"4009400",301.693719124912,141.143260409315,666.549047282992
"4009500",113.586719091306,172.564438619484,434.687636522499
"4009600",318.979266347687,141.945773524721,840.191387559809
"4009700",138.826815642458,83.5195530726257,359.776536312849
"4009800",280.877976190476,170.386904761905,669.270833333333
"4009900",0,0,0
"4010000",311.11733408009,101.092131055727,656.958835060207
"4010100",172.805642633229,88.5579937304075,509.404388714734
"4010200",249.533059394845,128.502054538663,654.463952185282
"4010300",200.050838840874,204.880528723945,348.754448398577
"4010400",548.141086749285,115.34795042898,665.077851922466
"4010500",149.622997172479,155.984919886899,151.508011310085
"4010600",287.715202801284,121.972570761599,730.668222935512
"4010701",0,0,0
"4010800",240.604026845638,191.946308724832,726.174496644295
"4011000",195.772357723577,156.09756097561,756.747967479675
"4011100",151.147540983607,88.5245901639344,342.950819672131
"4011200",263.358778625954,169.635284139101,815.945716709075
"4011300",258.148323098725,402.692489371752,375.29522909778
"4011400",312.03007518797,143.609022556391,990.977443609023
"4011500",282.58064516129,295.913978494624,673.548387096774
"4011600",354.4536271809,85.3994490358127,591.827364554637
"4011700",224.7920997921,154.885654885655,598.492723492723
"4011800",141.17199391172,214.611872146119,768.264840182648
"4011900",125.80834803057,104.056437389771,480.893592004703
"4012000",95.697627663852,178.528347406514,660.635303578609
"4012100",118.217054263566,140.988372093023,397.286821705426
"4012200",265.567149108044,139.347021204982,473.577919892292
"4012301",236.769759450172,100.343642611684,704.46735395189
"4012400",182.223747426218,212.765957446808,515.442690459849
"4012500",136.582430806258,190.132370637786,473.52587244284
"4012601",174.886033982594,205.55325321177,657.273104019892
"4012602",179.596586501164,79.1311093871218,529.480217222653
"4012800",232.512315270936,273.891625615764,514.778325123153
"4013000",124.928366762178,124.928366762178,657.30659025788
"4013200",117.945823927765,189.61625282167,744.920993227991
"4013400",351.479722323712,494.519546949214,486.846912678115
"4013500",63.7845499645641,55.2799433026223,488.30616583983
"4013600",288.539553752535,184.077079107505,301.217038539554
"4013700",169.727675744142,86.1304623179227,731.475617479417
"4013800",203.940066592675,161.764705882353,431.465038845727
"4014000",102.564102564103,125.506072874494,458.839406207827
"4014100",300.431832202344,304.133251079581,712.523133867983
"4014201",88.0864765409384,174.333026678933,356.255749770009
"4014202",235.024665257223,94.0803382663848,738.900634249471
"4014300",354.981549815498,238.868388683887,349.569495694957
"4014400",238.501659554291,229.492650545282,715.979137031769
"4014500",216.384683882458,133.570792520036,788.958147818344
"4014700",214.145383104126,194.826457105435,510.805500982318
"4014800",130.242825607064,135.540838852097,440.176600441501
"4014900",199.326851159312,140.987284966343,388.930441286462
"4015000",660.292921074044,106.99755899105,525.223759153784
"4015100",147.458840372226,193.987115246958,467.430207587688
"4015200",136.346931275266,150.312385152517,551.267916207277
"4015300",189.74358974359,214.918414918415,650.815850815851
"4015400",204.886412344621,92.5846549507072,580.797256750964
"4015500",644.158151932474,187.472234562417,679.253665037761
"4015600",213.486637663145,164.077066500932,542.573026724674
"4015700",316.267012313675,315.618924173688,451.717433570966
"4015801",229.328338239229,159.75381321916,663.366336633663
"4015802",391.996361982719,201.00045475216,661.891768985903
"4015900",325.435203094778,162.717601547389,320.841392649903
"4016100",209.08708456037,182.162389566681,360.95919225915
"4016300",330.442720219078,26.0155180282976,206.526700136924
"4016400",147.298520977966,140.054331421672,624.811349230305
"4016600",315.131177547285,341.671751067724,732.763880414887
"4016800",311.475409836066,130.402384500745,776.82563338301
"4016900",130.348438346272,162.123126918216,231.991334175844
"4017000",304.230769230769,146.923076923077,668.076923076923
"4017100",0,0,0
"4017200",219.895287958115,143.741075678248,651.118514992861
"4017400",183.600713012478,121.212121212121,747.77183600713
"4017600",221.185254316379,95.1936537564162,686.887540830611
"4017800",360,130.38961038961,760
"4017900",369.070208728653,419.354838709677,1556.92599620493
"4018000",201.834862385321,233.02752293578,888.073394495413
"4018101",177.506112469438,247.921760391198,148.41075794621
"4018102",205.448065173116,204.175152749491,158.859470468432
"4018200",145.566828407587,149.977944419938,512.130569033966
"4018300",265.295970817443,195.158348532582,285.856408555795
"4018401",261.441090555015,198.636806231743,415.287244401168
"4018402",107.06252811516,135.852451641925,523.61673414305
"4018501",145.666020492938,248.684574909997,250.623096095264
"4018502",200.93586567575,89.7330030278007,127.993393889348
"4018600",231.053604436229,123.844731977819,699.938385705484
"4018700",108.80829015544,110.751295336788,422.279792746114
"4018800",233.818770226537,128.640776699029,644.012944983819
"4018900",366.552119129439,237.113402061856,412.943871706758
"4019000",113.763331640427,142.712036566785,627.729812087354
"4019200",355.799373040752,222.570532915361,655.172413793103
"4019400",184.931506849315,131.659056316591,598.173515981735
"4019600",180.855088914113,165.72077185017,627.317442300416
"4019800",182.252559726962,244.368600682594,553.242320819113
"4019900",113.813229571984,293.774319066148,2637.15953307393
"4020200",152.847873107426,145.63806777217,925.739005046864
"4020400",251.191611058151,244.518589132507,995.710200190658
"4020500",89.018302828619,122.296173044925,1011.64725457571
"4020600",174.065420560748,127.920560747664,703.855140186916
"4020800",170.5395825128,218.983851910201,913.745569121701
"4021200",206.971677559913,201.161946259985,392.156862745098
"4021400",118.178882789797,109.460768485631,350.661930900872
"4021600",209.41235059761,244.770916334661,332.171314741036
"4021900",0,0,0
"4022001",138.29436944353,95.8182416858742,259.795851168917
"4022002",130.005386963548,106.841443706231,308.134314957802
"4022900",0,0,0
"4023000",120.33426183844,71.866295264624,471.309192200557
"4023200",122.593320235756,143.614931237721,347.151277013752
"4023500",151.002657646775,187.364097608118,175.887895626963
"4023600",123.57846853677,532.979529946929,244.882486732373
"4023800",354.832385806705,224.073711037052,156.047833758087
"4024000",193.814055636896,218.887262079063,212.664714494876
"4024300",100.551470588235,83.0882352941177,524.632352941176
"4024500",96.9243221367867,93.6867664912991,272.157021448806
"4024600",0,0,0
"4024700",64.9436713055003,85.4870775347913,245.858184227966
"4024900",92.4990984493328,139.019112874144,186.801298232961
"4025100",157.167832167832,138.986013986014,274.825174825175
"4025301",262.90568503594,257.024613373993,173.818340230887
"4025302",205.493741307371,307.02364394993,197.148817802503
"4025400",193.493359327403,207.140246131351,466.43109540636
"4025500",134.041141340411,142.667551426676,889.847378898474
"4025700",233.463035019455,95.9792477302205,837.224383916991
"4025800",207.78564206269,306.875631951466,468.149646107179
"4025900",192.26393629124,212.457337883959,422.6393629124
"4026000",187.687045746045,210.77383497221,443.351859769132
"4026100",136.363636363636,135.284596708929,228.216886970596
"4026200",131.058020477816,189.761092150171,507.849829351536
"4026300",150.32154340836,115.112540192926,271.382636655949
"4026400",173.681878599911,247.673903411608,392.556490917147
"4026500",101.468624833111,548.064085447263,326.435246995995
"4026600",130.48433048433,252.991452991453,296.866096866097
"4026700",108.130623125625,116.961012995668,288.570476507831
"4026901",114.253393665158,114.253393665158,127.262443438914
"4026902",119.486948694869,148.289828982898,127.137713771377
"4027000",177.899210686096,380.085003035823,703.703703703704
"4027100",206.509282603713,1236.76369470548,153.334861333945
"4027200",111.050920910076,186.890574214518,428.494041170097
"4027300",195.805816243772,301.819024446762,135.67373421388
"4027400",99.135446685879,118.731988472622,432.853025936599
"4027500",157.833599535356,82.7646290111805,193.698272106868
"4027600",339.055793991416,184.549356223176,670.386266094421
"4027700",147.082334132694,153.819801301816,136.23387004682
"4027800",367.90780141844,74.0248226950355,164.450354609929
"4027900",185.056197562134,128.38372645243,216.716795947443
"4028000",228.884590586718,225.660863958736,431.979368149581
"4028100",235.057672142607,145.753233135267,200.104858441105
"4028200",126.860841423948,211.003236245955,562.459546925566
"4028300",164.666217127444,195.010114632502,133.91773432232
"4028400",81.7335660267597,171.611401977894,427.574171029668
"4028500",157.96151406217,108.056671600761,211.672658067245
"4028700",196.245186136072,255.455712451861,192.233632862644
"4028800",125.768321513002,192.671394799054,460.756501182033
"4028900",167.890262751159,154.752704791345,233.38485316847
"4029100",107.259553913908,169.484301747407,251.172041483165
"4029300",76.239822353812,94.0044411547002,699.481865284974
"4029400",121.998799519808,169.117647058824,493.997599039616
"4029500",84.1961852861035,97.5476839237057,637.874659400545
"4029700",225.254394079556,144.77335800185,1462.53469010176
"4029900",0,0,0
"4030600",116.069309280798,129.836221220033,641.822929029195
"4030902",73.4484484484484,61.0610610610611,480.355355355355
"4030903",111.226457066588,69.1087053240397,420.880913539967
"4030904",98.0603448275862,65.1939655172414,451.239224137931
